106,422
74,666
114,474
376,608
314,704
108,448
82,480
70,660
72,674
376,486
108,310
122,552
76,468
70,540
84,408
256,662
76,660
298,552
376,438
126,474
76,382
74,412
88,520
110,644
448,572
72,416
90,668
118,562
86,426
86,624
614,560
342,376
88,520
94,522
336,522
442,688
72,634
320,458
430,454
118,704
404,432
248,510
320,858
656,558
84,424
112,702
264,936
408,450
74,534
72,544
84,514
88,590
360,460
76,648
468,438
218,494
84,594
352,438
470,612
388,634
432,638
82,864
76,584
366,528
84,482
80,548
74,578
432,592
386,558
416,482
300,706
70,656
76,376
498,412
88,744
108,428
120,504
420,624
310,496
376,512
594,390
382,554
114,450
122,488
454,556
446,572
520,428
80,414
188,714
72,586
86,248
94,484
76,546
102,604
460,460
248,670
74,380
76,544
346,624
398,760
454,782
294,550
86,364
92,436
244,614
432,758
582,378
434,486
400,622
102,648
82,794
86,642
400,566
480,790
108,320
108,536
90,528
80,470
100,856
374,732
552,514
398,572
324,698
468,572
494,496
78,402
440,402
686,702
86,542
478,558
234,528
106,508
368,442
354,548
310,442
436,606
592,634
80,502
88,554
340,536
78,500
86,680
360,548
338,486
518,498
86,506
74,502
108,514
504,466
506,502
72,480
80,532
402,504
86,568
432,648
410,384
384,700
394,580
332,484
80,564
90,550
84,666
228,446
534,690
494,448
86,434
68,636
76,362
100,456
308,458
76,516
80,482
428,712
90,544
410,526
74,482
392,658
394,514
414,362
594,510
250,444
342,528
306,482
396,460
72,508
104,528
330,370
306,548
78,446
116,448
626,496
80,782
76,510
102,728
562,546
342,382
80,418
86,892
302,510
84,582
84,694
528,510
98,410
392,448
318,438
76,574
334,480
72,486
392,910
260,354
260,512
348,456
84,570
392,480
322,514
306,736
534,604
358,638
428,630
76,548
82,586
86,494
436,504
74,810
80,406
86,530
316,398
82,498
580,532
94,404
232,428
354,510
114,624
336,560
76,488
84,452
674,528
68,384
86,630
104,530
76,476
334,446
90,442
116,486
412,570
292,634
76,588
106,388
340,680
94,616
106,410
514,716
104,786
74,598
86,420
80,640
82,536
76,392
88,620
230,868
76,668
168,402
314,544
82,660
78,462
70,406
86,654
114,588
74,578
78,440
84,430
86,542
78,718
102,610
470,546
88,482
78,724
74,450
112,472
114,766
82,546
70,358
86,802
84,476
112,536
98,594
76,512
76,398
86,440
86,668
74,748
84,520
108,420
170,642
72,408
76,378
80,456
640,780
68,584
126,590
82,556
86,720
72,712
74,458
80,372
84,894
100,544
88,446
84,730
114,706
76,584
78,676
78,492
86,496
76,364
106,672
510,482
78,492
106,476
204,556
74,564
80,660
84,802
110,682
400,592
80,464
78,566
118,454
98,668
78,578
84,706
100,650
74,490
80,404
80,552
86,590
72,494
76,538
82,470
116,692
96,512
80,798
78,440
92,418
72,660
74,464
80,446
92,458
84,574
92,740
74,638
76,630
86,420
292,502
108,620
240,472
90,590
90,560
486,796
74,532
90,428
78,494
76,626
76,422
72,396
102,626
196,508
718,544
76,968
422,490
140,526
256,376
74,420
82,456
116,508
146,470
70,510
78,688
106,612
90,494
80,496
78,682
86,478
86,500
70,490
80,468
80,428
122,532
302,658
220,506
84,644
86,670
100,384
406,410
82,476
108,544
78,494
88,604
72,308
522,502
82,792
86,662
72,642
102,1196
110,796
88,504
70,514
76,554
112,446
92,396
102,498
84,552
108,500
70,594
88,754
80,536
76,592
100,392
278,744
88,612
78,484
74,466
102,598
84,558
84,386
74,618
88,752
92,442
108,480
390,512
74,446
78,446
88,370
90,726
76,640
106,696
106,552
412,490
76,696
82,596
82,576
86,598
74,542
104,650
80,724
86,416
70,424
72,502
78,506
92,470
98,566
198,540
82,804
86,862
72,628
86,656
84,528
112,396
352,352
84,704
76,660
78,430
114,444
84,590
134,580
70,472
92,454
112,558
340,454
74,478
86,436
86,774
78,502
74,402
114,518
220,546
88,872
72,400
86,558
82,600
74,460
80,850
86,694
118,606
210,512
98,452
290,570
106,574
482,432
72,638
84,418
108,580
106,722
90,852
74,470
92,512
86,400
110,546
74,562
82,468
114,498
194,778
166,668
104,718
82,452
88,442
72,512
84,512
86,522
80,518
84,630
102,536
88,396
110,526
354,572
78,526
90,598
78,710
458,518
72,426
114,570
420,770
76,516
80,402
76,434
362,460
80,684
86,466
118,394
142,618
84,488
122,352
74,318
92,696
82,546
86,506
74,436
114,560
112,612
122,654
84,592
86,444
100,688
118,632
310,420
84,510
72,420
114,482
420,726
86,366
74,590
106,690
80,408
88,540
70,664
100,414
78,602
76,522
142,414
90,474
82,502
72,368
92,628
92,556
100,452
98,522
84,406
86,506
102,586
70,518
84,492
174,696
74,548
72,392
88,448
86,610
76,840
72,488
112,522
142,542
262,548
78,530
92,674
90,674
78,674
326,480
86,580
90,610
82,682
84,508
72,532
80,574
108,378
84,566
70,422
86,572
82,476
86,598
98,538
84,628
82,438
116,632
80,546
114,466
78,442
90,434
70,530
76,496
80,402
92,404
74,876
86,580
88,446
88,582
68,452
80,506
82,454
86,488
72,474
82,500
232,634
70,488
86,638
80,540
76,982
72,550
86,310
86,480
76,462
70,546
86,586
82,590
102,434
74,560
84,596
88,500
76,460
72,488
116,542
38,40
92,698
88,386
406,412
90,594
88,652
78,656
224,524
70,514
70,598
72,596
70,498
78,368
106,648
324,540
84,512
80,526
82,486
78,742
108,486
348,400
74,566
78,640
76,610
86,452
74,620
90,666
88,510
126,480
296,666
70,552
86,586
84,466
84,520
78,1118
84,576
82,450
84,462
80,480
72,472
84,498
82,514
74,562
86,612
72,540
80,626
78,596
82,694
86,456
88,502
76,600
300,618
114,522
72,480
86,574
82,508
82,800
86,616
82,692
72,642
84,568
78,476
106,572
510,482
86,642
104,452
72,564
82,440
92,594
74,636
82,620
80,628
82,644
74,830
76,448
72,464
86,426
74,574
86,452
70,562
84,600
76,770
76,576
86,606
80,432
78,460
82,566
80,620
88,516
78,404
88,758
76,540
104,612
86,496
84,698
86,402
76,456
84,410
74,484
562,710
96,438
112,524
74,442
78,534
112,772
82,442
80,532
84,654
76,694
84,572
86,470
80,524
212,494
74,508
82,596
84,552
80,432
72,466
74,468
70,834
76,656
84,522
72,528
88,398
108,614
72,686
84,506
76,438
78,690
84,504
102,596
80,496
90,562
86,630
86,632
72,402
86,472
84,474
74,458
76,362
104,588
86,494
76,816
74,436
78,734
506,616
86,536
78,484
82,602
70,330
74,642
86,696
82,566
76,428
76,480
104,502
254,528
78,442
74,910
68,632
76,550
82,630
78,524
330,980
116,542
84,714
80,630
102,646
78,524
84,502
82,636
78,510
82,458
86,534
186,492
84,518
102,550
76,512
78,510
84,704
110,622
78,502
78,704
86,458
80,478
98,666
76,426
88,466
80,732
172,446
110,570
228,660
104,538
104,540
72,528
80,686
78,380
82,680
88,608
78,704
86,412
78,706
100,428
86,566
90,522
76,446
86,702
72,424
76,378
74,636
76,616
114,622
90,934
94,556
76,750
84,538
78,706
82,480
84,398
70,608
76,728
82,496
86,596
72,558
108,468
74,474
74,522
78,502
80,540
92,746
116,494
74,616
68,514
86,516
86,770
86,576
82,636
110,432
72,678
74,540
76,490
114,616
410,550
108,536
236,480
86,800
86,462
84,826
92,458
82,576
86,404
84,388
98,806
72,614
84,446
74,452
72,626
78,596
82,602
72,494
78,564
86,620
80,598
126,572
78,438
74,734
106,762
76,354
80,440
78,484
80,378
78,856
86,462
84,500
84,438
78,514
80,392
78,368
74,700
72,572
74,812
98,530
76,442
78,800
78,442
80,490
92,486
138,482
84,370
72,520
78,586
84,462
88,448
70,366
78,704
86,460
82,652
74,482
78,566
76,556
108,436
86,730
82,640
86,708
110,690
74,708
70,484
88,598
86,618
112,610
138,742
80,524
90,430
82,374
112,448
158,406
88,824
72,500
76,792
84,846
86,564
114,804
80,658
76,460
76,392
84,484
84,588
78,758
86,622
72,510
78,624
94,580
90,564
72,516
76,678
82,528
86,360
90,434
82,866
158,614
78,358
78,524
72,592
114,514
84,514
74,448
110,732
114,732
116,560
76,618
72,1096
86,600
82,652
80,526
88,614
72,598
86,754
86,430
78,516
102,434
70,418
80,552
72,524
86,690
88,462
86,410
78,542
76,814
70,418
72,452
76,554
82,674
90,612
76,744
70,654
86,494
80,470
72,406
104,630
100,752
148,382
102,644
72,736
84,542
80,624
78,538
74,668
92,526
90,532
78,496
86,564
70,384
78,682
86,636
80,602
76,430
98,602
96,764
360,490
90,450
84,796
70,496
78,450
106,694
92,612
84,548
90,560
102,584
102,518
156,444
70,378
84,636
86,626
74,508
80,464
84,548
90,520
86,626
80,534
104,474
80,608
86,490
82,610
76,780
72,626
90,634
84,1258
78,450
92,470
86,516
82,520
194,564
70,594
74,582
70,382
84,946
84,524
240,500
72,562
88,630
334,402
102,450
72,592
86,324
116,444
80,582
70,524
114,528
118,456
82,622
72,514
86,684
118,586
290,752
132,594
108,642
90,552
102,458
346,702
80,436
92,502
76,502
72,596
84,540
90,574
78,400
90,516
316,530
86,736
72,570
78,708
110,668
90,696
72,438
78,442
108,796
148,378
86,406
82,692
76,652
70,454
110,680
268,636
92,530
100,498
94,770
84,424
182,396
70,488
86,676
80,510
102,418
94,622
74,658
80,746
78,750
84,458
72,562
74,572
114,502
348,602
78,600
90,666
72,472
80,604
84,834
86,702
72,604
98,466
78,588
86,860
70,528
78,674
84,626
92,530
414,514
84,576
244,646
318,674
74,474
80,476
82,770
134,550
100,464
86,586
84,624
86,460
70,358
74,576
82,676
98,532
72,532
96,434
98,572
84,490
78,410
72,698
92,402
82,876
76,684
122,450
72,438
76,518
108,568
86,470
70,554
74,528
114,420
116,544
76,426
70,772
88,528
78,456
82,554
70,476
86,522
114,618
100,566
228,636
70,454
76,894
82,550
86,406
74,420
80,500
84,732
82,608
104,608
72,420
86,410
84,438
106,726
432,678
92,476
82,674
74,630
106,440
88,714
80,506
104,560
134,576
80,654
88,576
72,510
78,650
104,578
90,638
70,394
124,476
82,948
84,566
104,476
102,492
86,382
86,750
70,592
444,554
78,518
72,426
90,452
80,870
76,618
72,456
86,562
88,816
110,438
274,512
404,662
76,724
84,502
80,424
74,576
102,714
84,454
72,468
86,1196
80,536
74,450
80,548
86,542
88,576
368,722
74,522
106,516
88,616
86,574
260,632
144,608
86,456
76,854
98,462
202,448
84,854
78,506
70,430
114,574
336,508
74,380
72,664
82,546
84,570
82,498
98,662
416,832
84,442
108,470
88,772
74,526
76,594
86,338
86,634
78,716
314,580
110,536
114,470
276,688
80,672
106,400
116,672
72,520
84,788
82,564
118,626
88,520
74,414
80,584
110,444
104,1112
256,356
80,390
84,634
76,692
102,484
80,432
86,672
70,456
84,744
72,454
76,486
82,508
88,454
98,690
184,696
84,468
116,542
84,454
76,432
80,828
88,552
72,580
76,520
108,656
420,496
74,464
88,532
80,388
98,716
102,572
258,462
418,448
88,538
74,538
76,540
114,448
88,622
78,826
76,540
82,422
128,666
152,588
80,590
76,394
72,546
402,594
80,466
78,596
106,948
106,638
84,562
78,470
78,460
90,454
82,472
76,506
80,482
98,616
106,470
136,708
84,770
70,586
76,442
226,510
314,558
76,398
78,426
112,432
252,578
72,562
78,436
78,544
96,740
74,640
78,446
82,460
86,692
98,638
116,574
80,504
92,704
72,766
110,528
134,436
116,458
310,624
238,468
82,462
92,796
80,438
86,556
72,750
76,588
82,598
88,506
74,496
82,608
84,880
90,622
70,1032
76,562
86,554
86,482
104,476
84,434
74,496
70,538
86,544
78,568
78,618
74,432
86,408
86,584
106,560
76,460
104,540
270,448
102,562
148,650
118,528
416,444
104,638
482,596
72,596
78,598
88,818
86,446
76,604
82,562
78,510
114,552
336,716
78,598
108,858
386,718
72,816
84,594
116,724
258,898
76,556
76,464
106,460
86,704
100,366
274,656
80,514
86,442
72,384
76,582
80,492
84,960
72,526
108,630
244,504
76,588
86,520
80,584
76,770
102,648
156,616
92,682
138,582
296,602
260,672
86,648
80,392
76,446
86,704
104,438
76,382
72,634
164,586
386,572
78,420
70,516
86,598
86,612
222,606
76,558
88,592
78,830
78,468
72,446
96,648
88,608
82,542
114,408
76,664
74,460
82,760
114,562
78,494
100,440
466,460
114,504
72,546
102,746
346,490
86,494
74,678
82,656
116,504
246,662
354,516
78,578
88,612
112,604
336,634
102,610
362,564
84,648
76,576
144,522
86,592
80,606
80,514
100,704
72,434
74,816
94,612
88,626
72,584
76,520
142,676
108,828
224,446
80,566
82,466
90,448
104,488
434,588
114,472
342,582
82,666
84,612
72,432
76,564
80,530
118,460
270,596
666,648
82,544
114,400
72,660
76,472
86,394
114,600
172,482
98,622
76,442
70,546
86,484
82,506
110,762
124,420
88,616
122,478
82,662
74,450
86,548
100,750
76,480
76,422
86,494
86,666
76,692
100,720
118,658
84,374
138,688
102,580
276,500
116,724
78,340
102,642
290,496
82,554
80,430
70,858
86,500
86,416
98,630
88,576
462,356
76,444
82,682
90,458
70,356
84,1026
84,600
120,742
72,466
104,716
80,524
90,592
70,746
84,532
80,662
88,522
98,418
104,496
82,594
84,888
78,676
318,670
78,532
88,460
68,516
76,418
82,598
86,858
98,420
114,358
80,618
94,394
192,932
78,668
76,458
72,428
88,592
120,730
76,740
70,552
84,736
80,646
96,444
74,398
86,726
88,618
76,414
70,460
114,606
34,38
516,552
476,462
318,628
830,578
70,480
84,642
78,566
70,378
70,538
496,738
646,538
102,458
442,494
84,614
84,662
436,444
76,622
526,380
82,464
76,506
86,670
460,458
664,518
114,750
92,620
430,546
578,566
114,512
866,570
118,642
514,980
94,628
84,486
108,422
356,414
572,454
792,598
82,760
278,460
316,452
88,686
74,796
552,546
88,550
432,822
78,638
396,484
298,388
440,490
80,656
74,530
92,652
402,370
112,588
334,534
84,590
372,566
116,426
614,432
538,568
80,550
412,406
362,798
90,624
488,518
378,442
574,670
98,542
74,422
408,684
188,676
74,630
78,716
74,550
80,482
318,686
740,532
308,764
388,712
118,496
494,456
108,542
98,496
86,620
486,660
576,358
84,502
166,960
196,320
84,554
76,580
256,588
396,478
80,490
84,976
76,476
450,484
106,624
546,530
118,450
472,600
358,670
450,592
84,546
100,452
80,396
88,498
94,720
84,470
442,526
80,624
86,558
332,486
362,456
80,578
106,500
568,842
212,742
68,552
74,448
84,698
490,980
76,398
80,488
74,728
508,610
76,500
78,506
80,494
84,612
484,660
200,514
86,408
648,554
72,432
114,418
382,544
98,654
76,490
360,398
338,680
78,686
74,446
76,618
84,674
550,590
80,574
378,540
70,440
436,594
332,488
108,636
634,386
108,380
698,464
208,386
78,506
78,738
522,386
430,384
444,456
632,598
86,464
124,536
358,690
104,526
594,430
78,642
84,772
76,580
142,388
82,550
84,524
72,520
614,642
76,470
74,482
78,494
110,710
608,566
104,514
264,462
412,718
112,438
396,542
76,440
336,700
658,656
96,466
244,578
84,606
500,442
74,598
74,570
438,610
410,630
500,648
90,538
108,796
88,418
78,558
78,368
112,1138
122,580
178,506
84,478
72,670
74,416
468,512
82,384
76,442
90,708
410,442
74,352
92,612
326,844
806,624
406,360
102,650
380,554
302,454
164,560
374,572
80,474
508,510
640,746
488,452
770,468
88,800
84,698
438,464
436,444
92,596
86,438
86,380
432,566
110,508
90,570
76,684
376,626
406,542
400,832
436,488
88,544
86,462
158,464
84,526
516,430
512,586
414,502
78,434
148,488
502,500
342,560
104,570
320,472
74,486
138,772
74,408
86,462
210,840
112,484
656,460
96,496
484,434
78,500
80,646
754,628
432,452
82,598
106,452
516,424
84,586
364,526
304,1046
338,384
702,404
78,548
106,628
108,380
78,514
346,582
80,690
78,370
356,450
330,526
92,922
84,668
554,482
102,520
86,686
120,432
70,724
80,456
92,560
80,446
72,784
82,544
74,408
82,594
708,668
84,464
118,774
88,534
78,538
350,660
108,506
88,420
410,388
100,684
82,484
84,420
284,654
84,514
72,486
114,596
72,514
76,628
82,728
84,542
528,868
76,534
78,480
104,442
702,536
532,484
74,554
538,598
460,500
76,736
482,534
92,470
74,570
76,700
82,444
88,600
86,526
82,744
398,554
106,410
138,648
72,426
284,440
120,466
366,566
248,504
114,730
112,524
564,676
72,388
114,582
86,422
472,662
86,586
96,404
108,478
86,644
118,452
84,504
70,396
74,696
74,824
466,450
424,528
110,486
454,560
76,708
70,620
450,600
420,996
396,522
92,486
80,548
74,484
90,556
580,598
76,544
102,594
402,410
354,548
74,452
74,1106
438,520
84,424
76,480
104,628
310,660
616,536
80,352
114,644
96,526
438,452
88,562
78,410
112,516
270,602
612,600
416,610
142,412
482,716
254,400
534,716
422,560
528,584
84,412
84,626
652,512
76,518
78,658
102,508
106,480
90,608
754,504
484,698
528,486
114,488
88,620
628,678
78,638
468,540
456,830
370,486
556,444
416,434
92,440
108,384
76,652
458,546
638,694
78,402
460,546
692,578
80,438
72,642
362,680
84,452
444,458
74,764
110,492
334,482
74,486
72,466
520,458
108,534
784,742
510,546
404,538
642,628
350,538
482,346
456,482
672,712
460,382
516,438
518,576
348,518
442,426
578,590
608,446
646,586
80,838
86,446
94,650
82,764
388,566
368,500
662,460
434,606
392,550
558,470
520,418
84,456
446,648
548,592
312,458
458,626
112,466
80,978
762,500
370,474
418,508
378,884
502,496
580,518
396,402
510,630
80,506
302,430
676,926
110,552
322,398
588,970
634,682
370,482
542,556
398,438
126,468
642,464
710,626
294,560
438,556
114,754
364,416
78,404
86,540
86,654
70,404
332,440
78,946
504,520
624,436
102,624
402,542
114,566
292,436
110,710
618,566
88,392
76,516
484,740
486,548
182,540
70,524
80,778
362,598
118,518
406,526
100,986
112,694
112,644
94,506
248,572
550,404
80,514
338,504
504,346
86,424
588,550
586,452
612,670
460,558
106,362
644,622
116,742
588,810
318,526
466,454
428,596
436,506
74,380
88,728
78,616
74,590
72,420
504,778
346,870
82,460
342,380
70,420
78,602
446,466
86,520
70,594
368,616
462,690
316,404
418,418
702,660
88,710
460,830
558,454
410,668
522,378
406,498
102,414
540,526
458,614
372,416
340,630
574,658
390,682
522,678
94,620
102,444
576,502
512,546
100,438
288,862
382,452
114,568
662,500
104,430
80,394
86,874
274,444
390,462
104,716
398,480
630,374
444,694
76,554
70,580
84,518
922,578
492,604
476,564
464,348
498,402
428,642
788,484
104,730
466,654
610,518
306,414
114,640
378,478
78,440
390,632
636,734
84,544
80,704
310,566
494,512
86,398
452,484
96,590
504,484
458,592
366,532
458,516
566,632
522,420
424,576
72,470
452,620
400,658
422,430
80,480
102,520
506,460
76,500
402,436
328,526
600,768
268,450
402,482
308,1114
506,576
388,610
378,626
636,538
690,526
108,506
426,380
96,560
454,660
82,490
534,470
694,274
628,466
468,544
84,478
272,448
76,644
346,714
114,494
464,528
300,694
108,502
422,880
72,484
512,406
452,646
486,606
198,866
82,464
584,440
452,470
794,588
394,552
320,738
510,468
1028,568
368,464
516,590
430,728
484,458
494,550
418,434
862,450
570,720
564,582
414,454
78,404
482,454
418,788
542,726
420,426
422,588
140,600
390,460
104,478
956,466
444,500
612,684
456,570
442,462
1050,544
444,448
476,572
506,416
394,864
86,498
836,418
560,570
380,528
526,484
464,622
454,636
540,426
520,518
494,560
462,596
662,652
72,564
610,578
514,670
498,558
592,548
654,660
408,334
566,502
482,486
432,594
492,412
358,462
482,644
372,482
364,570
574,500
358,510
484,564
388,442
552,570
86,624
446,432
500,426
452,548
416,418
274,670
678,614
420,450
332,714
438,522
460,486
380,576
574,588
660,418
394,440
462,730
364,644
112,608
392,380
412,406
80,652
116,504
102,486
80,742
796,664
244,446
180,442
86,668
352,554
736,556
480,710
110,640
372,440
600,838
716,694
420,434
562,580
368,746
542,540
496,440
458,574
404,822
314,524
460,512
582,686
456,676
454,444
364,458
300,508
464,458
406,572
540,428
368,616
614,934
480,332
404,596
314,634
434,612
76,834
478,364
508,686
424,572
626,552
516,524
378,652
94,488
522,332
578,646
358,624
502,536
420,396
284,384
464,428
446,854
346,466
84,706
630,504
544,580
204,282
422,572
102,464
104,348
314,488
108,598
400,396
584,724
518,536
434,484
692,654
458,416
496,990
432,814
512,524
98,324
352,450
520,536
354,398
352,620
310,814
426,448
430,724
440,572
468,508
678,352
612,562
468,536
1004,430
92,476
416,558
740,546
252,544
442,682
358,556
462,474
566,418
544,536
498,414
488,584
70,426
106,496
356,550
510,502
440,520
82,620
544,760
518,652
484,500
376,420
524,436
666,530
474,582
378,518
386,572
530,632
362,584
508,816
394,546
592,586
424,614
420,494
384,724
394,540
670,556
1556,474
326,484
472,688
392,624
90,928
508,662
384,566
410,572
460,500
532,382
518,516
440,456
448,592
508,650
488,370
286,524
722,472
562,390
450,552
420,398
442,942
564,664
532,478
446,500
514,752
318,490
84,694
430,666
560,660
440,612
318,500
580,558
720,556
490,502
488,378
614,454
456,664
414,628
718,400
454,512
308,486
496,636
430,456
336,652
602,830
438,768
726,562
538,370
548,632
482,510
568,466
454,520
704,414
418,848
500,350
752,474
672,518
582,828
368,506
554,506
644,424
484,722
396,364
722,444
532,570
452,524
610,414
342,706
374,664
410,738
412,616
738,362
412,726
290,606
758,506
470,484
400,380
344,486
510,556
398,526
646,592
540,476
478,616
444,696
482,478
550,464
728,416
358,366
498,534
660,456
356,454
392,564
108,576
620,392
72,668
606,694
82,532
688,414
430,448
672,452
308,602
404,704
512,510
462,706
472,546
338,600
620,772
550,466
500,562
478,376
390,1254
400,438
36,46
88,634
84,582
80,508
92,810
74,632
194,536
78,704
308,482
72,466
76,556
96,524
100,580
80,580
116,446
288,654
82,508
82,596
204,524
110,622
334,596
76,476
74,558
78,412
112,586
350,584
88,478
84,562
144,548
104,1068
246,446
84,608
80,544
84,470
78,568
84,518
110,516
112,396
418,486
72,758
82,496
82,498
106,500
86,446
78,542
78,570
108,444
84,566
158,772
84,478
88,456
70,496
84,562
76,614
86,490
86,506
124,542
194,506
82,530
98,592
86,468
86,464
88,520
94,662
84,548
74,492
72,572
82,452
92,512
72,430
116,550
82,494
76,466
76,540
74,576
72,420
84,602
102,776
94,562
74,648
86,484
76,456
78,402
70,890
110,582
346,560
112,662
216,562
112,580
74,712
82,448
74,408
96,580
108,566
82,546
114,802
804,532
86,522
78,474
74,444
94,598
86,516
102,518
402,482
112,508
260,512
80,536
86,652
96,590
82,728
84,372
80,528
86,560
74,554
82,824
80,612
270,674
72,572
76,492
98,602
78,618
90,492
70,854
76,498
80,482
72,628
86,540
76,504
74,570
80,614
86,692
76,452
92,810
90,830
86,592
70,532
88,552
82,450
76,432
80,576
76,480
78,706
78,438
76,440
78,648
348,498
86,576
80,446
108,496
80,528
354,602
86,382
80,448
72,612
104,470
186,580
120,650
78,626
76,452
72,512
84,392
86,482
76,692
102,646
196,468
82,512
84,594
86,616
78,740
84,658
102,548
302,450
116,522
94,744
100,440
94,476
72,658
76,684
108,480
82,586
90,520
76,630
74,492
88,458
84,486
74,652
102,546
158,542
80,598
70,558
166,654
84,690
118,558
84,720
74,520
82,608
78,536
80,460
88,428
76,790
86,372
76,520
76,708
84,506
124,518
78,406
112,534
82,584
90,524
72,498
76,672
76,466
92,476
80,592
76,472
86,974
82,512
80,532
94,748
106,554
160,384
78,454
92,758
74,620
104,690
360,418
90,402
216,486
76,454
602,766
86,666
76,524
72,452
86,566
112,578
248,520
224,710
86,544
72,602
80,448
102,808
472,478
86,498
86,482
306,518
86,404
88,554
86,664
92,450
84,538
496,624
386,588
90,782
74,550
88,664
76,562
464,366
102,538
278,694
72,384
80,542
230,520
84,726
82,708
112,658
78,440
72,600
80,398
112,638
82,506
82,528
78,518
88,422
80,742
86,444
80,520
80,972
112,364
188,452
70,464
76,456
106,756
80,766
76,622
76,434
72,466
76,426
82,488
86,620
70,460
84,504
86,514
90,672
68,496
104,570
498,546
112,532
292,492
76,708
72,476
82,530
84,620
82,756
130,736
266,784
78,646
74,440
356,578
114,576
100,414
74,802
112,810
280,438
82,504
86,778
70,472
82,416
210,768
100,500
338,444
86,420
88,502
88,618
106,602
288,516
102,652
90,506
78,704
542,716
104,558
80,530
110,454
258,582
72,500
78,704
110,568
282,438
84,560
82,610
74,414
82,640
100,674
404,652
642,668
128,426
78,608
68,650
112,490
108,556
76,774
72,434
86,456
82,480
110,634
126,534
412,444
92,1012
88,538
76,554
78,498
68,436
106,596
72,628
162,434
118,566
426,580
84,716
84,784
76,414
98,480
246,416
84,864
90,722
78,578
106,560
88,432
82,538
72,402
78,582
82,576
92,670
214,784
70,602
84,452
92,504
322,734
70,582
118,516
94,554
80,496
88,422
70,644
82,494
86,628
112,448
436,672
100,402
78,490
80,438
114,404
88,656
76,532
82,446
84,772
116,654
462,434
82,418
104,650
346,438
78,498
102,478
266,718
88,678
72,418
78,672
168,612
88,442
86,822
76,510
78,472
644,760
214,448
242,700
78,536
130,428
284,692
492,778
86,410
102,820
146,690
594,388
78,466
70,530
80,456
70,602
86,672
86,566
78,484
296,480
84,594
80,498
76,618
72,366
86,466
88,688
76,500
92,444
234,610
82,518
74,616
76,638
114,630
92,668
108,498
80,542
80,412
86,698
72,446
82,516
80,516
110,562
100,408
72,426
84,858
80,534
96,452
72,724
86,690
88,560
72,590
388,660
84,490
86,438
112,432
334,932
112,656
294,768
122,528
84,486
76,644
72,506
90,384
84,662
80,524
80,520
86,496
120,442
454,568
388,476
112,380
308,800
76,536
106,578
98,426
